#,color_id,product_id,size_id,unit_in_order,unit_in_stock
996,3825,1704,800,5,21
997,3825,1704,801,4,37
998,3825,1704,802,5,29
999,3825,1704,803,0,20
1000,3826,1705,798,1,19
1001,3826,1705,799,4,18
1002,3826,1705,800,3,31
1003,3826,1705,801,5,25
1004,3826,1705,802,6,23
1005,3826,1705,803,8,39
1006,3827,1705,798,7,22
1007,3827,1705,799,1,19
1008,3827,1705,800,7,29
1009,3827,1705,801,3,29
1010,3827,1705,802,9,41
1011,3827,1705,803,2,40
1012,3828,1705,798,9,31
1013,3828,1705,799,4,18
1014,3828,1705,800,8,33
1015,3828,1705,801,5,21
1016,3828,1705,802,9,43
1017,3828,1705,803,9,29
1018,3829,1706,826,8,22
1019,3829,1706,798,5,22
1020,3829,1706,799,1,26
1021,3829,1706,800,1,40
1022,3829,1706,801,2,41
1023,3829,1706,802,0,21
1024,3830,1707,798,3,16
1025,3830,1707,799,0,38
1026,3830,1707,800,6,30
1027,3830,1707,801,0,20
1028,3830,1707,802,1,16
1029,3830,1707,803,9,25
1030,3831,1708,798,6,18
1031,3831,1708,799,6,29
1032,3831,1708,800,4,41
1033,3831,1708,801,6,33
1034,3831,1708,802,0,21
1035,3831,1708,803,4,20
1036,3832,1709,798,4,39
1037,3832,1709,799,3,13
1038,3832,1709,800,2,39
1039,3832,1709,801,3,29
1040,3832,1709,802,5,38
1041,3832,1709,803,4,30
1042,3833,1710,798,2,29
1043,3833,1710,799,5,21
1044,3833,1710,800,9,22
1045,3833,1710,801,6,37
1046,3833,1710,802,2,25
1047,3834,1711,798,3,30
1048,3834,1711,799,3,30
1049,3834,1711,800,6,31
1050,3834,1711,801,8,20
1051,3834,1711,802,3,37
1052,3834,1711,803,4,41
1053,3835,1712,798,7,25
1054,3835,1712,799,5,38
1055,3835,1712,800,0,28
1056,3835,1712,801,7,19
1057,3835,1712,802,7,43
1058,3835,1712,803,4,42
1059,3836,1713,877,4,39
1060,3836,1713,878,1,16
1061,3836,1713,870,6,22
1062,3836,1713,872,8,39
1063,3836,1713,874,9,44
1064,3836,1713,876,8,36
1065,3836,1713,879,9,42
1066,3837,1714,877,2,34
1067,3837,1714,878,0,22
1068,3837,1714,870,5,31
1069,3837,1714,872,7,45
1070,3837,1714,874,5,31
1071,3837,1714,876,4,21
1072,3837,1714,879,2,20
1073,3838,1715,798,2,14
1074,3838,1715,799,9,20
1075,3838,1715,800,0,26
1076,3838,1715,801,1,13
1077,3838,1715,802,4,37
1078,3838,1715,803,1,36
1079,3839,1716,798,8,29
1080,3839,1716,799,5,39
1081,3839,1716,800,3,33
1082,3839,1716,801,2,27
1083,3839,1716,802,9,42
1084,3839,1716,803,2,34
1085,3840,1717,799,4,41
1086,3840,1717,800,5,24
1087,3840,1717,801,5,17
1088,3840,1717,802,8,29
1089,3840,1717,803,8,30
1090,3841,1718,826,8,18
1091,3841,1718,798,6,20
1092,3841,1718,799,8,38
1093,3841,1718,800,1,28
1094,3841,1718,801,8,34
1095,3841,1718,802,4,35
1096,3841,1718,803,7,40
1097,3842,1719,877,6,17
1098,3842,1719,878,5,27
1099,3842,1719,870,0,15
1100,3842,1719,872,2,23
1101,3842,1719,874,7,19
1102,3842,1719,876,3,20
1103,3842,1719,879,4,23
1104,3843,1720,799,3,41
1105,3843,1720,800,1,35
1106,3844,1721,798,7,22
1107,3844,1721,799,7,44
1108,3844,1721,800,0,32
1109,3844,1721,801,1,29
1110,3844,1721,802,3,25
1111,3844,1721,803,2,36
1112,3845,1722,879,7,25
1113,3845,1722,887,2,36
1114,3845,1722,888,7,22
1115,3845,1722,889,0,28
1116,3845,1722,890,6,31
1117,3846,1722,879,7,40
1118,3846,1722,887,3,24
1119,3846,1722,888,4,40
1120,3846,1722,889,6,38
1121,3846,1722,890,5,34
1122,3847,1723,798,1,38
1123,3847,1723,799,7,39
1124,3847,1723,800,6,20
1125,3847,1723,801,0,23
1126,3847,1723,802,0,29
1127,3847,1723,803,5,26
1128,3848,1723,798,7,18
1129,3848,1723,799,1,18
1130,3848,1723,800,3,39
1131,3848,1723,801,1,23
1132,3848,1723,802,0,21
1133,3848,1723,803,1,12
1134,3849,1723,798,7,28
1135,3849,1723,799,6,19
1136,3849,1723,800,1,20
1137,3849,1723,801,2,39
1138,3849,1723,802,4,14
1139,3849,1723,803,9,33
1140,3850,1724,798,8,30
1141,3850,1724,799,8,44
1142,3850,1724,800,9,44
1143,3850,1724,801,1,23
1144,3850,1724,802,4,15
1145,3850,1724,803,7,23
1146,3851,1724,798,7,31
1147,3851,1724,799,3,42
1148,3851,1724,800,1,29
1149,3851,1724,801,0,12
1150,3851,1724,802,4,37
1151,3851,1724,803,3,42
1152,3852,1725,826,3,21
1153,3852,1725,798,6,27
1154,3852,1725,799,3,35
1155,3852,1725,800,2,38
1156,3852,1725,801,7,28
1157,3852,1725,802,2,41
1158,3852,1725,803,7,24
1159,3853,1725,826,8,27
1160,3853,1725,798,8,29
1161,3853,1725,799,4,17
1162,3853,1725,800,3,39
1163,3853,1725,801,2,41
1164,3853,1725,802,4,31
1165,3853,1725,803,7,44
1166,3854,1725,826,3,41
1167,3854,1725,798,2,31
1168,3854,1725,799,0,38
1169,3854,1725,800,9,31
1170,3854,1725,801,8,29
1171,3854,1725,802,9,36
1172,3854,1725,803,8,35
1173,3855,1726,798,6,24
1174,3855,1726,799,0,27
1175,3855,1726,800,3,28
1176,3855,1726,801,3,28
1177,3855,1726,802,5,32
1178,3855,1726,803,9,44
1179,3856,1726,798,6,40
1180,3856,1726,799,0,39
1181,3856,1726,800,3,28
1182,3856,1726,801,5,44
1183,3856,1726,802,2,18
1184,3856,1726,803,8,40
1185,3857,1726,798,1,18
1186,3857,1726,799,5,33
1187,3857,1726,800,7,42
1188,3857,1726,801,8,39
1189,3857,1726,802,9,37
1190,3857,1726,803,6,16
1191,3858,1726,798,4,34
1192,3858,1726,799,9,45
1193,3858,1726,800,1,40
1194,3858,1726,801,0,34
1195,3858,1726,802,4,33
1196,3858,1726,803,0,37
1197,3859,1727,798,4,39
1198,3859,1727,799,1,33
1199,3859,1727,800,5,20
1200,3859,1727,801,9,34
1201,3859,1727,802,3,22
1202,3859,1727,803,7,32
1203,3860,1728,798,0,16
1204,3860,1728,799,7,25
1205,3860,1728,800,1,39
1206,3860,1728,801,7,26
1207,3860,1728,802,4,24
1208,3860,1728,803,9,27
1209,3861,1729,798,1,40
1210,3861,1729,799,7,38
1211,3861,1729,800,3,23
1212,3861,1729,801,2,35
1213,3861,1729,802,4,36
1214,3861,1729,803,6,39
1215,3862,1729,798,1,23
1216,3862,1729,799,1,32
1217,3862,1729,800,8,33
1218,3862,1729,801,6,30
1219,3862,1729,802,4,17
1220,3862,1729,803,4,35
1221,3863,1730,798,1,20
1222,3863,1730,799,7,40
1223,3863,1730,800,3,23
1224,3863,1730,801,1,39
1225,3863,1730,802,4,17
1226,3863,1730,803,4,19
1227,3864,1731,798,5,20
1228,3864,1731,799,3,40
1229,3864,1731,800,9,38
1230,3864,1731,801,4,27
1231,3864,1731,802,6,37
1232,3864,1731,803,4,33
1233,3865,1732,798,7,27
1234,3865,1732,799,2,31
1235,3865,1732,800,5,44
1236,3865,1732,801,6,36
1237,3865,1732,802,0,19
1238,3865,1732,803,6,38
1239,3866,1733,798,6,17
1240,3866,1733,799,5,39
1241,3866,1733,800,0,38
1242,3866,1733,801,7,46
1243,3866,1733,802,5,44
1244,3866,1733,803,8,25
1245,3867,1734,798,5,30
1246,3867,1734,799,5,16
1247,3867,1734,800,2,17
1248,3867,1734,801,7,34
1249,3867,1734,802,3,42
1250,3868,1735,798,9,23
1251,3868,1735,799,7,19
1252,3868,1735,800,0,39
1253,3868,1735,801,1,31
1254,3868,1735,802,1,16
1255,3868,1735,803,9,24
1256,3869,1736,877,3,13
1257,3869,1736,878,1,40
1258,3869,1736,870,7,42
1259,3869,1736,872,5,23
1260,3869,1736,874,7,23
1261,3869,1736,876,2,21
1262,3869,1736,879,7,17
1263,3870,1737,798,5,21
1264,3870,1737,799,1,17
1265,3870,1737,800,8,43
1266,3870,1737,801,3,41
1267,3870,1737,802,0,35
1268,3870,1737,803,2,27
1269,3871,1737,798,6,36
1270,3871,1737,799,9,35
1271,3871,1737,800,7,40
1272,3871,1737,801,1,34
1273,3871,1737,802,3,20
1274,3871,1737,803,4,30
1275,3872,1737,798,3,26
1276,3872,1737,799,8,25
1277,3872,1737,800,4,27
1278,3872,1737,801,2,22
1279,3872,1737,802,7,20
1280,3872,1737,803,6,44
1281,3873,1738,799,6,25
1282,3873,1738,801,6,36
1283,3874,1739,798,3,21
1284,3874,1739,799,9,20
1285,3874,1739,800,2,19
1286,3874,1739,801,7,35
1287,3874,1739,802,5,34
1288,3874,1739,803,3,37
1289,3875,1740,798,2,29
1290,3875,1740,799,0,21
1291,3875,1740,800,8,29
1292,3875,1740,801,0,21
1293,3875,1740,802,9,27
1294,3875,1740,803,4,21
1295,3876,1740,798,7,33
1296,3876,1740,799,0,27
1297,3876,1740,800,5,27
1298,3876,1740,801,7,45
1299,3876,1740,802,8,40
1300,3876,1740,803,9,34
1301,3877,1740,798,6,41
1302,3877,1740,799,3,15
1303,3877,1740,800,3,23
1304,3877,1740,801,3,36
1305,3877,1740,802,4,40
1306,3877,1740,803,1,30
1307,3878,1740,798,0,19
1308,3878,1740,799,5,23
1309,3878,1740,800,7,30
1310,3878,1740,801,6,26
1311,3878,1740,802,5,27
1312,3878,1740,803,8,41
1313,3879,1741,798,2,37
1314,3879,1741,799,9,37
1315,3879,1741,800,2,28
1316,3879,1741,801,8,30
1317,3879,1741,802,7,25
1318,3879,1741,803,1,35
1319,3880,1742,798,8,28
1320,3880,1742,799,5,27
1321,3880,1742,800,2,38
1322,3880,1742,801,2,29
1323,3880,1742,802,4,15
1324,3880,1742,803,6,43
1325,3881,1743,798,6,18
1326,3881,1743,799,6,16
1327,3881,1743,800,3,24
1328,3881,1743,801,0,33
1329,3881,1743,802,2,39
1330,3881,1743,803,3,41
1331,3882,1743,798,5,34
1332,3882,1743,799,8,37
1333,3882,1743,800,0,25
1334,3882,1743,801,7,45
1335,3882,1743,802,9,25
1336,3882,1743,803,6,37
1337,3883,1744,798,8,35
1338,3883,1744,799,7,26
1339,3883,1744,800,5,17
1340,3883,1744,801,1,22
1341,3883,1744,802,3,22
1342,3883,1744,803,5,41
1343,3884,1745,798,1,14
1344,3884,1745,799,9,33
1345,3884,1745,800,4,17
1346,3884,1745,801,9,31
1347,3884,1745,802,2,23
1348,3884,1745,803,1,15
1349,3885,1745,798,3,35
1350,3885,1745,799,0,23
1351,3885,1745,800,3,21
1352,3885,1745,801,8,19
1353,3885,1745,802,0,19
1354,3885,1745,803,7,19
1355,3886,1746,798,2,17
1356,3886,1746,799,3,22
1357,3886,1746,800,3,21
1358,3886,1746,801,8,19
1359,3886,1746,802,9,47
1360,3886,1746,803,3,23
1361,3887,1746,798,8,18
1362,3887,1746,799,4,22
1363,3887,1746,800,6,16
1364,3887,1746,801,8,47
1365,3887,1746,802,6,33
1366,3887,1746,803,9,38
1367,3888,1746,798,2,20
1368,3888,1746,799,1,15
1369,3888,1746,800,6,41
1370,3888,1746,801,6,38
1371,3888,1746,802,7,29
1372,3888,1746,803,8,20
1373,3889,1747,798,4,42
1374,3889,1747,799,1,38
1375,3889,1747,800,1,14
1376,3889,1747,801,8,27
1377,3889,1747,802,9,19
1378,3889,1747,803,9,22
1379,3890,1747,798,9,23
1380,3890,1747,799,9,27
1381,3890,1747,800,1,30
1382,3890,1747,801,0,18
1383,3890,1747,802,4,28
1384,3890,1747,803,2,30
1385,3891,1747,798,2,17
1386,3891,1747,799,8,37
1387,3891,1747,800,1,34
1388,3891,1747,801,7,23
1389,3891,1747,802,9,29
1390,3891,1747,803,0,30
1391,3892,1748,798,8,44
1392,3892,1748,799,5,44
1393,3892,1748,800,0,37
1394,3892,1748,801,1,39
1395,3892,1748,802,2,35
1396,3892,1748,803,9,48
1397,3893,1749,798,0,26
1398,3893,1749,799,2,36
1399,3893,1749,800,7,37
1400,3893,1749,801,0,19
1401,3893,1749,802,0,20
1402,3893,1749,803,8,29
1403,3894,1750,798,9,22
1404,3894,1750,799,1,35
1405,3894,1750,800,7,29
1406,3894,1750,801,5,33
1407,3894,1750,802,4,20
1408,3894,1750,803,6,28
1409,3895,1750,798,0,26
1410,3895,1750,799,7,39
1411,3895,1750,800,9,24
1412,3895,1750,801,3,31
1413,3895,1750,802,3,31
1414,3895,1750,803,9,27
1415,3896,1751,798,2,34
1416,3896,1751,799,3,19
1417,3896,1751,800,7,20
1418,3896,1751,801,8,43
1419,3896,1751,802,6,45
1420,3896,1751,803,4,43
1421,3897,1752,798,1,19
1422,3897,1752,799,7,32
1423,3897,1752,800,4,17
1424,3897,1752,801,6,38
1425,3897,1752,802,3,19
1426,3897,1752,803,9,25
1427,3898,1753,798,3,16
1428,3898,1753,799,9,19
1429,3898,1753,800,0,10
1430,3898,1753,801,1,16
1431,3898,1753,802,1,15
1432,3898,1753,803,5,43
1433,3899,1753,798,1,15
1434,3899,1753,799,1,11
1435,3899,1753,800,5,38
1436,3899,1753,801,3,17
1437,3899,1753,802,2,41
1438,3899,1753,803,3,25
1439,3900,1754,798,5,26
1440,3900,1754,799,4,43
1441,3900,1754,800,5,35
1442,3900,1754,801,2,41
1443,3900,1754,802,1,26
1444,3900,1754,803,0,12
1445,3901,1755,798,5,44
1446,3901,1755,799,6,42
1447,3901,1755,800,1,11
1448,3901,1755,801,4,30
1449,3901,1755,802,8,37
1450,3901,1755,803,6,16
1451,3902,1755,798,8,47
1452,3902,1755,799,8,28
1453,3902,1755,800,8,24
1454,3902,1755,801,9,20
1455,3902,1755,802,6,34
1456,3902,1755,803,7,22
1457,3903,1756,798,7,39
1458,3903,1756,799,9,47
1459,3903,1756,800,0,10
1460,3903,1756,801,8,39
1461,3903,1756,802,6,32
1462,3903,1756,803,2,40
1463,3904,1757,798,7,45
1464,3904,1757,799,1,31
1465,3904,1757,800,3,24
1466,3904,1757,801,1,38
1467,3904,1757,802,9,28
1468,3904,1757,803,5,43
1469,3905,1758,798,5,44
1470,3905,1758,799,6,33
1471,3905,1758,800,2,14
1472,3905,1758,801,8,35
1473,3905,1758,802,6,24
1474,3905,1758,803,4,27
1475,3906,1759,798,5,29
1476,3906,1759,799,9,48
1477,3906,1759,800,6,17
1478,3906,1759,801,5,22
1479,3906,1759,802,5,23
1480,3906,1759,803,9,32
1481,3907,1760,798,8,45
1482,3907,1760,799,8,35
1483,3907,1760,800,4,32
1484,3907,1760,801,2,12
1485,3907,1760,802,6,30
1486,3907,1760,803,0,15
1487,3908,1760,798,3,26
1488,3908,1760,799,1,27
1489,3908,1760,800,0,32
1490,3908,1760,801,4,38
1491,3908,1760,802,2,26
1492,3908,1760,803,6,23
1493,3909,1760,798,2,23
1494,3909,1760,799,6,20
1495,3909,1760,800,4,20
1496,3909,1760,801,0,29
1497,3909,1760,802,7,19
1498,3909,1760,803,0,27
1499,3910,1761,879,1,11
1500,3910,1761,887,1,32
1501,3910,1761,888,9,21
1502,3910,1761,889,5,39
1503,3910,1761,890,6,27
1504,3911,1761,879,7,38
1505,3911,1761,887,1,34
1506,3911,1761,888,9,38
1507,3911,1761,889,2,23
1508,3911,1761,890,6,31
1509,3912,1762,798,2,27
1510,3912,1762,799,2,36
1511,3912,1762,800,8,23
1512,3912,1762,801,5,15
1513,3912,1762,802,3,33
1514,3912,1762,803,5,36
1515,3913,1763,798,9,37
1516,3913,1763,799,4,39
1517,3913,1763,800,6,35
1518,3913,1763,801,6,17
1519,3913,1763,802,1,19
1520,3913,1763,803,5,18
1521,3914,1764,800,2,22
1522,3914,1764,801,4,35
1523,3914,1764,802,9,25
1524,3914,1764,803,5,35
1525,3915,1765,798,7,38
1526,3915,1765,799,2,20
1527,3915,1765,800,1,35
1528,3915,1765,801,2,25
1529,3915,1765,802,6,31
1530,3915,1765,803,7,34
1531,3916,1765,798,6,43
1532,3916,1765,799,3,25
1533,3916,1765,800,7,27
1534,3916,1765,801,4,29
1535,3916,1765,802,2,37
1536,3916,1765,803,4,20
1537,3917,1766,798,7,22
1538,3917,1766,799,8,40
1539,3917,1766,800,9,37
1540,3917,1766,801,1,11
1541,3917,1766,802,6,43
1542,3917,1766,803,0,19
1543,3918,1767,803,3,25
1544,3919,1768,803,3,26
1545,3920,1769,798,6,16
1546,3920,1769,799,9,26
1547,3920,1769,800,0,25
1548,3920,1769,801,4,29
1549,3920,1769,802,8,41
1550,3921,1769,798,3,22
1551,3921,1769,799,5,35
1552,3921,1769,800,2,28
1553,3921,1769,801,6,44
1554,3921,1769,802,7,33
1555,3922,1770,798,0,21
1556,3922,1770,799,4,24
1557,3922,1770,800,1,22
1558,3922,1770,801,1,14
1559,3922,1770,802,4,39
1560,3922,1770,803,9,25
1561,3923,1771,798,8,31
1562,3923,1771,799,7,45
1563,3923,1771,800,1,39
1564,3923,1771,801,0,14
1565,3923,1771,802,4,21
1566,3923,1771,803,2,41
1567,3924,1771,798,0,20
1568,3924,1771,799,9,27
1569,3924,1771,800,8,18
1570,3924,1771,801,3,21
1571,3924,1771,802,1,40
1572,3924,1771,803,2,17
1573,3925,1772,798,3,18
1574,3925,1772,799,8,23
1575,3925,1772,800,4,42
1576,3925,1772,801,3,14
1577,3925,1772,802,6,21
1578,3925,1772,803,5,17
1579,3926,1773,798,2,39
1580,3926,1773,799,4,27
1581,3926,1773,800,1,33
1582,3926,1773,801,0,24
1583,3926,1773,802,3,27
1584,3926,1773,803,5,15
1585,3927,1773,798,8,18
1586,3927,1773,799,3,27
1587,3927,1773,800,4,27
1588,3927,1773,801,7,31
1589,3927,1773,802,3,24
1590,3927,1773,803,8,23
1591,3928,1773,798,6,29
1592,3928,1773,799,5,28
1593,3928,1773,800,1,27
1594,3928,1773,801,5,27
1595,3928,1773,802,6,21
1596,3928,1773,803,6,19
1597,3930,1775,798,6,43
1598,3930,1775,799,7,30
1599,3930,1775,800,2,41
1600,3930,1775,801,9,29
1601,3930,1775,802,7,20
1602,3930,1775,803,8,35
1603,3931,1775,798,6,45
1604,3931,1775,799,3,14
1605,3931,1775,800,5,23
1606,3931,1775,801,5,29
1607,3931,1775,802,4,40
1608,3931,1775,803,8,20
1609,3932,1775,798,3,34
1610,3932,1775,799,8,27
1611,3932,1775,800,0,26
1612,3932,1775,801,5,22
1613,3932,1775,802,5,26
1614,3932,1775,803,1,35
1615,3933,1775,798,0,14
1616,3933,1775,799,1,20
1617,3933,1775,800,2,34
1618,3933,1775,801,2,18
1619,3933,1775,802,3,37
1620,3933,1775,803,1,18
1621,3934,1776,826,5,28
1622,3934,1776,798,7,28
1623,3934,1776,799,6,31
1624,3934,1776,800,5,23
1625,3934,1776,801,9,38
1626,3934,1776,802,3,27
1627,3934,1776,803,7,41
1628,3935,1776,826,3,25
1629,3935,1776,798,5,31
1630,3935,1776,799,9,21
1631,3935,1776,800,5,41
1632,3935,1776,801,8,39
1633,3935,1776,802,9,37
1634,3935,1776,803,2,28
1635,3936,1776,826,8,25
1636,3936,1776,798,7,30
1637,3936,1776,799,0,16
1638,3936,1776,800,7,39
1639,3936,1776,801,6,34
1640,3936,1776,802,0,29
1641,3936,1776,803,1,30
1642,3937,1777,798,6,36
1643,3937,1777,799,0,20
1644,3937,1777,800,8,37
1645,3937,1777,801,0,18
1646,3937,1777,802,6,37
1647,3937,1777,803,7,30
1648,3938,1778,798,3,33
1649,3938,1778,799,0,26
1650,3938,1778,800,5,31
1651,3938,1778,801,1,38
1652,3938,1778,802,9,24
1653,3938,1778,803,1,11
1654,3939,1779,803,8,25
1655,3940,1779,803,0,27
1656,3941,1779,803,6,41
1657,3942,1779,803,7,27
1658,3943,1779,803,3,20
1659,3944,1779,803,4,43
1660,3945,1779,803,0,37
1661,3946,1779,803,9,22
1662,3947,1779,803,3,20
1663,3948,1780,798,7,27
1664,3948,1780,799,4,29
1665,3948,1780,800,9,46
1666,3948,1780,801,2,36
1667,3948,1780,802,0,10
1668,3948,1780,803,9,42
1669,3949,1780,798,3,14
1670,3949,1780,799,9,21
1671,3949,1780,800,0,31
1672,3949,1780,801,6,36
1673,3949,1780,802,0,18
1674,3949,1780,803,0,26
1675,3950,1780,798,7,25
1676,3950,1780,799,8,21
1677,3950,1780,800,9,30
1678,3950,1780,801,5,15
1679,3950,1780,802,6,44
1680,3950,1780,803,2,36
1681,3951,1780,798,7,19
1682,3951,1780,799,4,20
1683,3951,1780,800,6,24
1684,3951,1780,801,8,44
1685,3951,1780,802,0,18
1686,3951,1780,803,0,31
1687,3952,1780,798,1,19
1688,3952,1780,799,6,43
1689,3952,1780,800,5,37
1690,3952,1780,801,4,34
1691,3952,1780,802,7,26
1692,3952,1780,803,2,23
1693,3953,1780,798,9,41
1694,3953,1780,799,5,32
1695,3953,1780,800,6,39
1696,3953,1780,801,1,26
1697,3953,1780,802,5,16
1698,3953,1780,803,6,42
1699,3954,1780,798,2,12
1700,3954,1780,799,8,28
1701,3954,1780,800,0,37
1702,3954,1780,801,0,33
1703,3954,1780,802,8,38
1704,3954,1780,803,8,31
1705,3955,1780,798,7,35
1706,3955,1780,799,0,19
1707,3955,1780,800,4,28
1708,3955,1780,801,8,41
1709,3955,1780,802,4,28
1710,3955,1780,803,9,32
1711,3956,1780,798,5,23
1712,3956,1780,799,6,30
1713,3956,1780,800,1,12
1714,3956,1780,801,7,34
1715,3956,1780,802,8,37
1716,3956,1780,803,7,25
1717,3957,1781,798,0,26
1718,3957,1781,799,6,40
1719,3957,1781,800,4,16
1720,3957,1781,801,2,25
1721,3957,1781,802,4,17
1722,3958,1781,798,4,18
1723,3958,1781,799,6,41
1724,3958,1781,800,5,40
1725,3958,1781,801,8,37
1726,3958,1781,802,5,44
1727,3959,1781,798,7,27
1728,3959,1781,799,8,21
1729,3959,1781,800,2,21
1730,3959,1781,801,8,43
1731,3959,1781,802,9,36
1732,3960,1782,798,0,12
1733,3960,1782,799,2,30
1734,3960,1782,800,3,19
1735,3960,1782,801,1,18
1736,3960,1782,802,0,28
1737,3960,1782,803,8,22
1738,3961,1782,798,5,23
1739,3961,1782,799,0,12
1740,3961,1782,800,0,30
1741,3961,1782,801,1,23
1742,3961,1782,802,3,36
1743,3961,1782,803,3,33
1744,3962,1782,798,4,25
1745,3962,1782,799,9,21
1746,3962,1782,800,6,20
1747,3962,1782,801,0,10
1748,3962,1782,802,3,27
1749,3962,1782,803,3,23
1750,3963,1783,798,5,15
1751,3963,1783,799,2,14
1752,3963,1783,800,6,44
1753,3963,1783,801,8,40
1754,3963,1783,802,5,15
1755,3963,1783,803,1,11
1756,3964,1783,798,8,33
1757,3964,1783,799,0,25
1758,3964,1783,800,3,31
1759,3964,1783,801,3,37
1760,3964,1783,802,4,20
1761,3964,1783,803,3,40
1762,3965,1783,798,0,18
1763,3965,1783,799,2,40
1764,3965,1783,800,7,19
1765,3965,1783,801,8,24
1766,3965,1783,802,9,34
1767,3965,1783,803,0,21
1768,3966,1783,798,6,45
1769,3966,1783,799,2,39
1770,3966,1783,800,2,26
1771,3966,1783,801,1,13
1772,3966,1783,802,1,14
1773,3966,1783,803,0,36
1774,3967,1783,798,8,27
1775,3967,1783,799,8,47
1776,3967,1783,800,3,38
1777,3967,1783,801,2,22
1778,3967,1783,802,2,37
1779,3967,1783,803,6,32
1780,3968,1784,798,1,34
1781,3968,1784,799,8,24
1782,3968,1784,800,1,13
1783,3968,1784,801,0,37
1784,3968,1784,802,9,37
1785,3968,1784,803,7,17
1786,3969,1784,798,8,18
1787,3969,1784,799,5,24
1788,3969,1784,800,8,24
1789,3969,1784,801,0,13
1790,3969,1784,802,0,18
1791,3969,1784,803,1,18
1792,3970,1784,798,0,26
1793,3970,1784,799,3,36
1794,3970,1784,800,0,26
1795,3970,1784,801,7,22
1796,3970,1784,802,6,42
1797,3970,1784,803,9,36
1798,3971,1784,798,6,26
1799,3971,1784,799,2,22
1800,3971,1784,800,7,18
1801,3971,1784,801,8,43
1802,3971,1784,802,4,36
1803,3971,1784,803,8,27
1804,3972,1784,798,0,28
1805,3972,1784,799,8,24
1806,3972,1784,800,0,20
1807,3972,1784,801,7,37
1808,3972,1784,802,3,22
1809,3972,1784,803,3,25
1810,3973,1784,798,8,35
1811,3973,1784,799,2,39
1812,3973,1784,800,3,18
1813,3973,1784,801,3,24
1814,3973,1784,802,5,15
1815,3973,1784,803,0,36
1816,3974,1784,798,1,33
1817,3974,1784,799,8,35
1818,3974,1784,800,8,26
1819,3974,1784,801,9,36
1820,3974,1784,802,0,32
1821,3974,1784,803,9,42
1822,3975,1784,798,5,40
1823,3975,1784,799,9,38
1824,3975,1784,800,5,41
1825,3975,1784,801,2,36
1826,3975,1784,802,8,43
1827,3975,1784,803,3,31
1828,3976,1785,798,6,39
1829,3976,1785,799,9,38
1830,3976,1785,800,8,20
1831,3976,1785,801,9,22
1832,3976,1785,802,5,21
1833,3976,1785,803,9,25
1834,3977,1785,798,1,19
1835,3977,1785,799,3,24
1836,3977,1785,800,9,25
1837,3977,1785,801,4,31
1838,3977,1785,802,1,22
1839,3977,1785,803,6,44
1840,3978,1785,798,4,14
1841,3978,1785,799,7,44
1842,3978,1785,800,0,19
1843,3978,1785,801,7,26
1844,3978,1785,802,7,46
1845,3978,1785,803,4,41
1846,3979,1785,798,6,22
1847,3979,1785,799,1,30
1848,3979,1785,800,9,41
1849,3979,1785,801,9,19
1850,3979,1785,802,4,22
1851,3979,1785,803,6,39
1852,3980,1785,798,3,20
1853,3980,1785,799,0,21
1854,3980,1785,800,7,27
1855,3980,1785,801,4,25
1856,3980,1785,802,4,17
1857,3980,1785,803,0,21
1858,3981,1785,798,6,24
1859,3981,1785,799,2,29
1860,3981,1785,800,9,45
1861,3981,1785,801,2,34
1862,3981,1785,802,6,42
1863,3981,1785,803,0,36
1864,3982,1785,798,5,35
1865,3982,1785,799,2,12
1866,3982,1785,800,9,48
1867,3982,1785,801,7,32
1868,3982,1785,802,4,17
1869,3982,1785,803,0,35
1870,3983,1785,798,5,44
1871,3983,1785,799,1,11
1872,3983,1785,800,3,20
1873,3983,1785,801,6,44
1874,3983,1785,802,7,31
1875,3983,1785,803,5,21
1876,3984,1785,798,2,32
1877,3984,1785,799,2,36
1878,3984,1785,800,3,15
1879,3984,1785,801,2,14
1880,3984,1785,802,3,31
1881,3984,1785,803,0,25
1882,3985,1785,798,6,19
1883,3985,1785,799,3,36
1884,3985,1785,800,2,41
1885,3985,1785,801,8,43
1886,3985,1785,802,1,37
1887,3985,1785,803,0,11
1888,3986,1785,798,8,33
1889,3986,1785,799,1,13
1890,3986,1785,800,0,20
1891,3986,1785,801,0,28
1892,3986,1785,802,9,21
1893,3986,1785,803,5,28
1894,3987,1786,798,9,20
1895,3987,1786,799,1,32
1896,3987,1786,800,3,23
1897,3987,1786,801,3,13
1898,3987,1786,802,5,43
1899,3987,1786,803,7,24
1900,3988,1786,798,3,42
1901,3988,1786,799,5,17
1902,3988,1786,800,1,31
1903,3988,1786,801,6,28
1904,3988,1786,802,2,21
1905,3988,1786,803,4,24
1906,3989,1786,798,2,13
1907,3989,1786,799,2,20
1908,3989,1786,800,4,40
1909,3989,1786,801,2,38
1910,3989,1786,802,9,36
1911,3989,1786,803,4,35
1912,3990,1786,798,3,13
1913,3990,1786,799,2,15
1914,3990,1786,800,7,46
1915,3990,1786,801,1,22
1916,3990,1786,802,6,41
1917,3990,1786,803,0,23
1918,3991,1786,798,8,31
1919,3991,1786,799,5,20
1920,3991,1786,800,6,37
1921,3991,1786,801,1,15
1922,3991,1786,802,4,25
